Request Id,request_model_execution_time_normalized
8,0.12000794993386203
18,0.0557990987950215
9,0.023344029819158948
14,0.040263375052283286
30,0.029803278410788888
32,0.0628970464492241
40,0.031203266346818134
28,0.0383382346835275
37,0.5116708701250142
60,0.036922067503719146
20,0.02610872680803055
4,0.02366049451063034
12,0.02713975544396682
7,0.03905855093431788
48,0.03400830956511984
17,0.03226274408563511
5,0.028356714025344898
88,0.5012017256404818
49,0.046358492284463294
56,0.033926067403605674
38,0.04007079273921806
61,0.03990677489213539
36,0.03129112897674679
29,0.04533911955363848
24,0.03511998013760102
92,0.05018880245506312
68,0.039635590172510955
41,0.03213396432498938
46,0.03757668050709885
45,0.03627144139643715
77,0.6537615827131785
16,0.02839663626324445
10,0.03636242223467538
19,0.03477396708029807
21,0.033709422700676776
52,0.032566487288817954
25,0.032939927546362935
26,0.03476227433384405
112,0.07651852064689091
69,0.03227838023066467
80,0.03137716052936365
13,0.03348534195176717
11,0.04499961087650184
67,0.03468794148599483
71,0.09311797560252963
53,0.03746378937090477
98,0.06611843835446807
106,0.036026781559698025
44,0.03170078091447248
62,0.036921353935851074
64,0.03390588701344121
50,0.037154041355631
23,0.0368493802055356
15,0.05758535836607807
83,0.03345085768148329
6,0.03367590909437628
70,0.03766323994900038
78,0.038077307152560066
42,0.03648304014265493
34,0.03588006254156363
58,0.03879682261460704
35,0.03761419155644408
72,0.03326578724641677
120,0.03551515465918978
74,0.03851141004838464
152,0.052313981416768116
47,0.03615982256633826
51,0.03630671254085678
65,0.040686105566603036
33,0.03800234762159367
140,0.04520383185769637
116,0.03418633410953879
132,0.04186382217412282
108,0.034136916573612966
75,0.04142736575108421
76,0.03542772991205488
142,0.04874671012748456
90,0.040727031768812545
114,0.04691767529781276
55,0.03789385750670254
54,0.04251519063934667
66,0.039665472445322314
39,0.03905205923508393
84,0.033781487757052704
118,0.03968983751350379
154,0.062794748278237
162,0.0330836196109506
96,0.034802968673570744
200,0.05568356299252781
86,0.04008939611368809
150,0.03272164304770104
79,0.05157395310455051
100,0.035077376031511585
63,0.04029289764033281
124,0.0331471684146241
82,0.04260458740069095
174,0.04289899306433071
73,0.05169816810288579
138,0.055043778671244215
104,0.03234787594339286
160,0.03229445009872465
43,0.041190118816223684
22,0.03807429409216102
176,0.03466654942129438
59,0.047212648660920585
148,0.036636507147644576
81,0.05876683099711911
156,0.03441711656575351
128,0.034406324774772845
144,0.03292836820095247
168,0.03283868877582495
57,0.05030713094915286
244,0.048580254361960666
136,0.0343596805313198
184,0.03575003307448661
87,0.049242795439609396
192,0.03427664219863057
133,0.04209388095302063
126,0.04759791043674176
170,0.058672488095631546
188,0.03237876697138396
232,0.03712849108316034
208,0.032270455737081455
260,0.07340272519876234
125,0.033557107797878176
31,0.04046400801618365
93,0.05218404334015187
169,0.31730970277143367
97,0.056545860862897424
137,0.032729094250016154
158,0.05193167732769006
117,0.034556509637922214
256,0.03525491846255981
94,0.0529117861123271
102,0.04612550785487414
180,0.03350505090921048
89,0.04840207704945741
85,0.047293745121582055
130,0.05121322946019532
172,0.03617577285515922
189,0.3377984067178058
27,0.043226308482038824
202,0.0733751313111441
212,0.03551895819994677
110,0.045049981613489554
296,0.04674337098964946
113,0.03539210082504741
161,0.03695919195736923
146,0.04871608296802509
123,1.4776673669200544
91,0.05820342897081239
103,0.04965282173039099
164,0.03431683459797486
95,0.054069691801829585
194,0.033941547835103364
228,0.035226736339633344
264,0.03716174601255908
252,0.03775443819917313
204,0.034824881261972
119,0.05373774441392835
122,0.04827000780639068
166,0.04754095859486053
134,0.04567975490201863
308,0.05466997268055818
210,0.04000108651539744
224,0.03730391671476658
178,0.04798937395267178
272,0.04961853526246224
216,0.03722527716955869
248,0.038757759033651806
157,0.043026908920263465
141,0.041709466685726684
220,0.03506971425683725
240,0.036338050118248706
196,0.0360209707441507
109,0.03851422986855761
129,0.03959012620487847
230,0.1209846660679587
153,0.041242749641073495
234,0.030170468460888947
238,0.04632729972850065
292,0.03444636233132289
101,0.06670344964777163
186,0.0361205074804463
145,0.039420922264341934
105,0.03846513150565629
280,0.037846540914724426
190,0.036874776305587297
316,0.04657964808002194
182,0.06746230352886277
226,0.06589211931710015
121,0.037831957754039906
236,0.03831732989490815
250,0.03346122537256085
181,0.04377136472620898
300,0.04099602089281761
336,0.07384109342361055
107,0.0479470014396727
173,0.04259606194874405
115,0.052368856826507076
284,0.036007730385281385
177,0.041371886757357264
111,0.04855802715441782
242,0.03749476830443182
288,0.035462580318976616
225,0.10812095214872437
163,0.03882043466914072
254,0.03845639870197474
185,0.04047158608852821
312,0.040632530271436464
159,0.04509418217531845
99,0.058141427980483114
198,0.03732090662877596
356,0.04758140652129444
155,0.03836323590150251
276,0.039330217149381556
328,0.03656010386381599
165,0.03944993522263234
206,0.03916183821864687
222,0.04004046552016475
304,0.035572565624051186
171,0.04583003764763398
282,0.1938318261849548
262,0.04054096035371885
266,0.04811497162762065
332,0.04277694731660074
214,0.044086827816486644
360,0.03413317456734415
193,0.05821248151754124
127,0.05941914050561179
139,0.04237100062448021
324,0.03599710705851333
344,0.0341571919407288
246,0.040891981517360336
368,0.035334618842115965
348,0.03409496648043869
131,0.041231430811279765
340,0.03936576560083995
352,0.0341001525822047
396,0.03820980351763479
221,0.05120815770217669
135,0.042259266103618257
420,0.05308906831717938
201,0.04652440433669024
