Request Id,request_execution_plus_preemption_time
5,0.410743856566235
6,5.750299099805457
11,3.554500057193902
4,11.632268706126943
15,0.8210973305223007
1,20.16845966643394
2,19.960383329904044
7,20.231149251001437
9,17.716023639758628
16,5.389303422750197
8,20.859514967316347
29,0.714686216684742
34,0.6151207073577377
14,11.366507516033925
12,22.80831408929724
17,11.51613517156041
10,24.93734967135623
3,29.928595695048188
37,1.0493724694660285
20,12.186330015170833
18,15.621710173813408
13,17.645265095765506
21,13.31193809399894
58,0.9675278495072492
38,7.331024017508309
23,13.329804342391725
33,9.86878895237472
42,7.786084472328371
32,11.638743789547318
45,6.73014080339251
22,14.997073822490155
57,3.645236967126762
43,8.041797040702876
53,7.323013186210667
44,9.956412144488347
48,9.920019259916959
36,14.877374376143987
49,11.43614399868358
30,18.800590805525577
65,6.822902592408431
31,19.274858014064513
40,16.305206242371238
66,6.180166318361098
52,13.363200399522434
39,17.391712863169868
59,11.274398810185783
47,15.379238839017091
85,0.5526190828610144
55,14.08173618632856
41,18.3545640266705
28,23.58386645644538
62,12.246959841736578
60,13.242206725429048
19,30.59286573217291
72,8.316567893427978
24,27.197531056091726
67,11.739702064128172
77,9.439146817330776
75,11.693105914983338
61,17.837716261753215
71,13.251938540279609
70,14.804890273569477
103,1.045611817854639
63,18.12690608940989
78,13.861397041691399
69,17.752069535773664
84,12.347707983107462
87,11.857133813149447
83,15.521867090200974
100,8.019077175274651
122,3.0558091892769474
130,1.1962031516765768
114,5.331603146265955
81,20.932666593495625
92,14.972704399447583
116,6.73615714659327
90,16.30936617473273
115,6.993889399319778
82,20.472147529808737
117,7.448775398679232
105,11.880416127531122
113,9.592739454747667
149,0.7457605381731213
86,19.21481352806191
134,3.226030071536634
110,11.473968536729227
147,2.1684690949346064
99,15.259427555995487
104,15.183516924553315
160,1.3708316675529149
106,15.00259426979698
123,10.911028424481188
108,16.515831311832212
102,18.19202840555342
101,18.443839005543925
152,5.689760698832342
171,1.8886330857191498
127,11.8137215779612
107,18.668552995047644
121,14.997322971994103
128,13.11372043782696
126,13.638436869295973
155,7.186957159155052
136,11.529109001241101
138,11.552911396212492
118,17.14836624820616
158,7.988334309617962
132,14.1381830682
157,9.130937933278162
141,13.027658299396753
153,10.92285572966432
154,10.707170010569817
125,17.684394308577584
143,13.753132539103406
150,12.62083619224321
142,14.373279598942588
148,13.52591785216429
133,16.94933094436565
173,8.135286018951776
164,10.991591044107567
131,18.22028683401701
140,16.02983194302274
197,1.074201428533419
165,11.065642655773729
163,13.698162725683948
184,7.078558910389078
176,10.089276991336027
181,10.030340818506852
185,10.13209598047242
175,12.878981593579637
183,10.937720591799327
189,9.816552976587133
174,14.657016944123626
172,15.505850932218536
187,11.367682504192004
207,4.131171369528767
177,14.496594067250681
169,18.514410069911648
227,0.4707182859952246
235,0.8218477570439005
196,10.532766339666342
161,21.638106051941065
182,15.702000623900142
162,21.665620655808453
205,8.328040001163966
192,15.20042959070314
146,26.894739812935974
198,13.708533185475257
239,5.2755873875142925
206,12.51968390122108
218,10.14008204755752
195,17.199509247617797
240,6.317791800294766
204,15.037896075268643
232,9.221844766326502
201,17.326356423791488
209,14.504648666870866
210,14.226952520036965
203,17.21322151296192
251,5.691514884192427
216,13.536446178186392
193,22.808279127693126
214,15.823681723461611
219,13.55313159471477
286,1.0067831192928494
225,14.412881704738902
249,10.496971211196986
302,0.5018527065776249
202,21.855256232688937
261,9.369971424464792
259,9.70377649247808
243,13.106418889669829
244,13.426948428467114
224,16.642447237347067
234,16.020503315463387
230,16.746780765001475
217,19.18020885850041
237,15.977567600281825
228,17.15607153865853
248,14.33533126571402
250,13.456554485079716
194,28.187018406571976
311,2.901214149878132
256,13.302687456910778
289,9.526339697829991
271,13.957741699495697
276,12.569350476531108
294,10.455156359077451
254,19.927026551944916
215,30.099242638304048
281,17.29048448387061
264,23.18846451229823
275,20.050647791266215
266,23.274782382879224
280,20.758275294096606
285,19.93309707507152
272,25.043212573160165
283,22.15711213628155
262,28.402047429067576
304,20.596954816885038
325,19.61923717039156
332,3.269395255799794
316,22.3934662387308
334,3.942658490669756
301,24.738930879709162
307,23.93326195317309
299,26.971213779363456
335,5.886805943661174
288,28.64663674620749
274,32.45850278591919
321,24.608106731143895
352,7.128485453686554
357,6.704085785719096
344,9.223814001633388
317,27.947623011642317
346,8.833193566433934
372,3.6380483973984887
341,10.198737314308634
330,12.174629733838708
345,10.345099436647182
365,6.724617439687398
336,11.158506732316875
296,33.47254087284776
312,30.955452486644447
362,9.332502516109157
338,11.892039865609613
349,10.785700669469417
348,11.709394389897886
369,8.278458865093212
367,9.103138517956122
374,7.053660677995455
393,4.018733471300881
354,13.861304423077447
347,15.153774950325978
408,4.432305987498736
435,2.5529736686240043
385,8.660478827790994
386,8.645167270835602
373,11.931913819750028
368,14.086622770549472
390,9.812116080452416
370,13.60618941603585
378,12.602609506697823
380,12.012386935398027
423,6.742732330780726
394,9.892437935611195
391,10.864395995576038
377,14.664226875601416
447,5.567939138736802
445,6.138767373330806
383,14.054583337115533
412,11.141234524349148
407,12.090465968809891
420,12.500341141143727
389,16.337989890165645
432,11.543296957154586
438,11.246770741865456
446,10.278801415476574
402,16.905809609236186
425,19.068022484736357
439,21.38170731890713
437,22.807640211896217
463,18.04100054428039
467,17.10187559374633
453,19.996477885483696
455,19.958529449339604
397,26.628290237007032
265,65.63419986462654
462,18.896427740404988
426,24.698427595642915
451,21.279933458306537
449,21.435478357932396
459,19.728556385069357
442,23.229344813903563
458,20.840264995805637
443,23.252900348213526
466,19.198252412477302
471,17.92950503601096
464,19.797208321864133
454,22.558020955690793
470,19.39342874614186
468,19.947740402826415
364,43.95096528747286
