cdf,prefill_time_execution_plus_preemption
0.0,0.14867856797233814
0.01,0.15529005477918556
0.02,0.16190154158603295
0.03,0.16851302839288038
0.04,0.17512451519972777
0.05,0.1817360020065752
0.06,0.18834748881342261
0.07,0.19495897562027
0.08,0.20157046242711743
0.09,0.20818194923396482
0.1,0.21479343604081225
0.11,0.22140492284765967
0.12,0.22801640965450706
0.13,0.23462789646135448
0.14,0.2412393832682019
0.15,0.2478508700750493
0.16,0.2544623568818967
0.17,0.26107384368874414
0.18,0.2676853304955915
0.19,0.27429681730243893
0.2,0.28090830410928636
0.21,0.2850687930189948
0.22,0.2892292819287033
0.23,0.2933897708384117
0.24,0.2975502597481202
0.25,0.30171074865782865
0.26,0.3058712375675371
0.27,0.3100317264772456
0.28,0.314192215386954
0.29,0.3183527042966625
0.3,0.32251319320637095
0.31,0.3266736821160794
0.32,0.3308341710257879
0.33,0.3349946599354963
0.34,0.3391551488452048
0.35000000000000003,0.34331563775491325
0.36,0.3474761266646217
0.37,0.3516366155743302
0.38,0.3557971044840386
0.39,0.3599575933937471
0.4,0.36411808230345555
0.41000000000000003,0.36413637116562503
0.42,0.3641546600277945
0.43,0.364172948889964
0.44,0.3641912377521335
0.45,0.364209526614303
0.46,0.3642278154764725
0.47000000000000003,0.36424610433864196
0.48,0.36426439320081144
0.49,0.3642826820629809
0.5,0.36430097092515046
0.51,0.36431925978731994
0.52,0.3643375486494894
0.53,0.3643558375116589
0.54,0.3643741263738284
0.55,0.36439241523599786
0.56,0.36441070409816734
0.5700000000000001,0.3644289929603369
0.58,0.36444728182250635
0.59,0.36446557068467583
0.6,0.3644838595468453
0.61,0.3658712424332453
0.62,0.3672586253196453
0.63,0.3686460082060453
0.64,0.3700333910924453
0.65,0.3714207739788453
0.66,0.3728081568652453
0.67,0.3741955397516453
0.68,0.3755829226380454
0.6900000000000001,0.3769703055244453
0.7000000000000001,0.3783576884108454
0.71,0.37974507129724533
0.72,0.38113245418364533
0.73,0.3825198370700454
0.74,0.3839072199564454
0.75,0.3852946028428454
0.76,0.3866819857292454
0.77,0.3880693686156454
0.78,0.3894567515020454
0.79,0.3908441343884454
0.8,0.3922315172748454
0.81,0.3923230934924454
0.8200000000000001,0.39241466971004535
0.8300000000000001,0.3925062459276454
0.84,0.39259782214524536
0.85,0.39268939836284533
0.86,0.3927809745804453
0.87,0.3928725507980453
0.88,0.3929641270156453
0.89,0.3930557032332453
0.9,0.39314727945084527
0.91,0.39323885566844524
0.92,0.3933304318860452
0.93,0.39342200810364525
0.9400000000000001,0.3935135843212452
0.9500000000000001,0.3936051605388452
0.96,0.3936967367564452
0.97,0.39378831297404515
0.98,0.3938798891916452
0.99,0.39397146540924516
1.0,0.39406304162684513
