Request Id,prefill_time_execution_plus_preemption_normalized
140,7.083098858733077e-05
173,6.286351009253654e-05
148,5.539743477959922e-05
188,7.120698539080141e-05
165,7.022663941955111e-05
191,5.669900825151611e-05
184,6.508869278650274e-05
176,5.739054361144664e-05
163,7.580356397621064e-05
175,3.465310761096831e-05
185,8.002324204027343e-05
170,7.128044838037343e-05
187,6.228441084282626e-05
177,7.289262149784037e-05
172,8.243224855131236e-05
169,6.85470549221822e-05
196,5.220539222090736e-05
205,8.721882626534017e-05
161,6.716486032163602e-05
162,8.307586458871484e-05
192,5.427746837142096e-05
146,6.196294375676662e-05
204,6.151055908902943e-05
195,8.553116657657238e-05
201,5.017615787939629e-05
203,6.608050549689727e-05
209,5.8839555965270976e-05
147,0.00020987560988348366
193,6.251430389586659e-05
231,7.674354188768332e-05
212,6.789448367532047e-05
235,5.982483262151425e-05
216,3.554947996277228e-05
202,6.33258345224596e-05
219,6.372635358137278e-05
194,6.960521255014138e-05
217,7.006218921490802e-05
232,6.330520291488896e-05
225,8.746170326484075e-05
239,5.7554139385881904e-05
240,6.12622776564312e-05
224,5.658233396216147e-05
228,5.031747974012213e-05
230,6.16494841128683e-05
234,5.3474460128015296e-05
237,6.162508328776862e-05
247,3.680321245587445e-05
243,5.68146927224049e-05
153,6.348477179127194e-05
182,6.062553979675467e-05
108,6.239679052100815e-05
183,6.864329663137226e-05
143,6.617305836089772e-05
214,6.644154829767112e-05
206,0.00010597929772314996
210,0.00023533280971002759
186,6.259521943904149e-05
189,8.310535040712943e-05
207,5.7600068890056756e-05
174,6.718464139944981e-05
199,5.834454105076365e-05
198,6.266895000705729e-05
215,1.1876381491196068e-05
135,7.989629641824285e-05
227,2.3293947789149968e-05
109,0.00011603567099646545
137,5.804821768220355e-05
119,6.283695061219444e-05
178,0.00010691527704883204
181,0.00012799528455748453
200,5.640885110099142e-05
213,2.0278050839962287e-05
