cdf,prefill_e2e_time_normalized
0.0,0.00014780433638319148
0.01,0.00014780433638319148
0.02,0.00014780433638319148
0.03,0.00014780433638319148
0.04,0.00014780433638319148
0.05,0.00014780433638319148
0.06,0.00014780433638319148
0.07,0.00014780433638319148
0.08,0.00014780433638319148
0.09,0.00014780433638319148
0.1,0.00014780433638319148
0.11,0.00014780433638319148
0.12,0.00014780433638319148
0.13,0.00014780433638319148
0.14,0.00014780433638319148
0.15,0.00014780433638319148
0.16,0.00014780433638319148
0.17,0.00014780433638319148
0.18,0.00014780433638319148
0.19,0.00014780433638319148
0.2,0.00014780433638319148
0.21,0.00014780433638319148
0.22,0.00014780433638319148
0.23,0.00014780433638319148
0.24,0.00014780433638319148
0.25,0.00014780433638319148
0.26,0.00014780433638319148
0.27,0.00014780433638319148
0.28,0.00014780433638319148
0.29,0.00014780433638319148
0.3,0.00014780433638319148
0.31,0.00014780433638319148
0.32,0.00014780433638319148
0.33,0.00014780433638319148
0.34,0.00014780433638319148
0.35000000000000003,0.00014780433638319148
0.36,0.00014780433638319148
0.37,0.00014780433638319148
0.38,0.00014780433638319148
0.39,0.00014780433638319148
0.4,0.00014780433638319148
0.41000000000000003,0.00014780433638319148
0.42,0.00014780433638319148
0.43,0.00014780433638319148
0.44,0.00014780433638319148
0.45,0.00014780433638319148
0.46,0.00014780433638319148
0.47000000000000003,0.00014780433638319148
0.48,0.00014780433638319148
0.49,0.00014780433638319148
0.5,0.00014780433638319148
0.51,0.00014780433638319148
0.52,0.00014780433638319148
0.53,0.00014780433638319148
0.54,0.00014780433638319148
0.55,0.00014780433638319148
0.56,0.00014780433638319148
0.5700000000000001,0.00014780433638319148
0.58,0.00014780433638319148
0.59,0.00014780433638319148
0.6,0.00014780433638319148
0.61,0.00014780433638319148
0.62,0.00014780433638319148
0.63,0.00014780433638319148
0.64,0.00014780433638319148
0.65,0.00014780433638319148
0.66,0.00014780433638319148
0.67,0.00014780433638319148
0.68,0.00014780433638319148
0.6900000000000001,0.00014780433638319148
0.7000000000000001,0.00014780433638319148
0.71,0.00014780433638319148
0.72,0.00014780433638319148
0.73,0.00014780433638319148
0.74,0.00014780433638319148
0.75,0.00014780433638319148
0.76,0.00014780433638319148
0.77,0.00014780433638319148
0.78,0.00014780433638319148
0.79,0.00014780433638319148
0.8,0.00014780433638319148
0.81,0.00014780433638319148
0.8200000000000001,0.00014780433638319148
0.8300000000000001,0.00014780433638319148
0.84,0.00014780433638319148
0.85,0.00014780433638319148
0.86,0.00014780433638319148
0.87,0.00014780433638319148
0.88,0.00014780433638319148
0.89,0.00014780433638319148
0.9,0.00014780433638319148
0.91,0.00014780433638319148
0.92,0.00014780433638319148
0.93,0.00014780433638319148
0.9400000000000001,0.00014780433638319148
0.9500000000000001,0.00014780433638319148
0.96,0.00014780433638319148
0.97,0.00014780433638319148
0.98,0.00014780433638319148
0.99,0.00014780433638319148
1.0,0.00014780433638319148
