Request Id,prefill_time_execution_plus_preemption
5,0.46768504619644635
15,0.3870110783088414
11,0.8610052084960724
6,0.29392838686282796
29,0.40571810897337457
27,0.19873399278787574
34,0.516649485182807
25,1.0073539809343863
16,0.5912781732191412
37,0.21739067138146595
4,0.18440259529095204
9,0.7701361946180647
26,3.798991508327994
14,0.195729233814685
45,0.6374993453992559
17,0.0977116552274957
35,1.774255807740662
7,1.3902538443601113
42,0.8942412137014131
38,0.1802411461554101
20,1.0388058680188799
2,0.48682101523751303
8,1.7302570963081303
43,0.7844851219695386
1,0.36277426233443705
12,9.507945565290548
21,1.8091374589406648
33,0.318026247266026
58,0.3023550863316302
32,1.008364459643417
23,0.40231445469283855
44,0.1040702990662794
18,0.8346285163647238
68,1.4736701961333551
64,0.1090286164099723
74,1.8818510553566554
57,0.7726796951450012
22,0.44866059516003887
13,0.6438454209819007
10,1.012814637145282
36,1.057881608544598
53,0.6178835992829974
85,0.4234890846108925
80,0.28435875606626837
48,0.05450891050202955
65,1.3119042028578747
66,0.23321314757681222
40,0.19391465722344492
30,0.7407763560687322
39,0.28064246319836883
3,0.3945362917659039
31,0.11617466726254122
72,0.7992522039535288
41,0.18807182523441668
59,0.186986554842953
76,2.6795509050822446
52,0.5080686673179073
62,0.529008212643383
55,1.0695761530748698
67,0.28398405634487744
77,0.2647659879053492
28,0.49320521635744896
60,0.1762805619926695
103,0.09070128548181344
75,0.24582991704455281
71,0.6374888153341942
56,1.821764586236668
24,0.6430383084797846
70,0.5152372045751079
78,1.1617395138414253
61,0.8588710823380623
19,1.3124885657098346
51,2.983610326055121
63,0.8932363566450974
54,1.6327480952642546
87,0.29462320219722926
69,0.43557598470243875
122,0.40057913920757926
114,0.5419338969697804
130,0.46146582247523327
100,0.09011593081758917
79,2.58650511077483
73,2.023372292688535
116,0.19153591085057542
115,0.30414392757444375
113,0.5198584157793817
81,1.0231569732037826
105,0.650472395967185
82,0.5558174230113622
139,0.18806393138909527
134,0.1868179349182384
129,1.9402509016186826
135,4.21175509374406
149,0.3935851337474787
99,0.11249117652070595
151,0.6417312098216712
104,0.2828455435902981
106,0.20808413032547435
159,0.09722836554946923
97,1.6775904759959985
124,7.0099212866035
127,0.18703728554375232
121,0.29184666633801726
101,0.18761573685345923
128,0.09467413394627044
107,0.18690526066787072
126,0.21167923616135909
171,0.5538999056311127
118,0.09647530925934689
152,0.21757536040668413
136,0.20643428641987782
168,0.13815284275054296
155,0.10159010847549155
167,1.3320421296309064
125,0.9688514569455293
158,0.39608333386021854
145,1.6846154468503869
157,0.1886363174492658
141,0.19367055410909018
143,0.8702453055956454
154,0.6262607350160039
153,0.6362396433661957
142,0.18579630512226686
150,0.39556468890481256
164,0.6318403703720463
140,0.09717530640921268
148,0.4387726394650997
188,0.20566777731853847
165,0.30147375880339666
191,0.0791454831437477
163,0.18164443680866782
181,0.9815933040752611
175,0.06087070876270673
170,1.4736844609702473
185,0.09240865750406613
183,0.4179809706608353
86,0.558357811223587
189,0.5362808872577887
172,0.11387627093188257
177,0.18628413538695554
187,0.6245989020731031
169,1.1861531201048763
182,0.6506330152726463
161,0.09048525240662286
162,0.17899086867701897
192,0.11066334254923049
146,0.14734562389188
205,0.10865551503701454
195,0.22205804796294615
204,0.88790905531053
131,0.13770470667682844
147,0.17878522247545447
201,0.1855617333901307
203,0.40182783562514146
209,0.29323599062604444
196,0.1273671977571098
194,1.0372626497404553
173,0.6709052875366837
216,0.05593610411460759
84,0.9667600462527446
217,0.09124399004866746
138,0.35761322292398745
133,0.8030882153202299
117,0.3281043131598125
184,0.31448541123400275
160,0.21806463392530873
210,0.4223127773880151
193,0.8065009231823979
202,0.43152495422145876
49,0.1342363657246679
47,0.16450939111548024
102,0.32364690149113073
92,0.6827873744284716
132,0.32365203025128153
207,0.3128835886060699
89,0.22358997773939393
198,0.6864022617918977
176,0.12470928407925896
83,0.44436039913240677
206,0.14211326537022728
197,0.2130347261727934
109,0.3281859869141641
137,1.0130611806615946
199,0.5571399096066614
227,0.40714221847309773
166,0.41860212398533747
231,0.09363178202306699
229,0.8851668026397306
225,0.12505421157905516
232,0.2835004247630195
228,0.1119235500358684
123,0.43532588359754243
174,0.1691070663962364
108,0.12938283282959162
178,0.22363332022321458
90,0.12518628259320508
