cdf,batch_num_prefill_tokens,replica
0.52,497.7794014558298,1
0.53,497.7794014558298,1
0.54,497.7794014558298,1
0.55,497.7794014558298,1
0.56,497.7794014558298,1
0.5700000000000001,497.7794014558298,1
0.58,497.7794014558298,1
0.59,497.7794014558298,1
0.6,497.7794014558298,1
0.61,497.7794014558298,1
0.62,497.7794014558298,1
0.63,497.7794014558298,1
0.64,497.7794014558298,1
0.65,497.7794014558298,1
0.66,497.7794014558298,1
0.67,497.7794014558298,1
0.68,497.7794014558298,1
0.6900000000000001,497.7794014558298,1
0.7000000000000001,497.7794014558298,1
0.71,497.7794014558298,1
0.72,497.7794014558298,1
0.73,497.7794014558298,1
0.74,507.8355509801901,1
0.75,507.8355509801901,1
0.76,507.8355509801901,1
0.77,507.8355509801901,1
0.78,507.8355509801901,1
0.79,507.8355509801901,1
0.8,507.8355509801901,1
0.81,507.8355509801901,1
0.8200000000000001,507.8355509801901,1
0.8300000000000001,507.8355509801901,1
0.84,507.8355509801901,1
0.85,507.8355509801901,1
0.86,507.8355509801901,1
0.87,507.8355509801901,1
0.88,507.8355509801901,1
0.89,507.8355509801901,1
0.9,507.8355509801901,1
0.91,507.8355509801901,1
0.92,507.8355509801901,1
0.93,507.8355509801901,1
0.9400000000000001,507.8355509801901,1
0.9500000000000001,507.8355509801901,1
0.96,507.8355509801901,1
0.97,507.8355509801901,1
0.98,507.8355509801901,1
0.99,507.8355509801901,1
1.0,507.8355509801901,1
