Request Id,prefill_time_execution_plus_preemption
6,0.36840053672905615
16,0.433599635279835
12,0.8202136140789111
7,0.23393621140862342
28,0.08628205467416983
30,0.43806137080623486
26,0.9476756038826828
38,0.14958994400894632
5,0.10641395277567511
10,0.6240744094345736
2,0.3644838595468453
18,0.07931416065816865
8,1.479701672819239
3,0.3753352900822753
17,0.577263440675793
36,1.9065807679247584
22,1.8256983069053705
34,0.2124070919311194
46,0.5904646397797908
44,0.7759850729681332
24,0.36405226783766587
14,0.35102659666966574
9,1.7749965730173678
58,0.7478678591808148
35,0.5362224989250137
54,0.5819430117844071
15,0.1920592094169482
50,0.34951370185827635
4,0.39406304162684513
13,9.741484565853263
21,1.0974913126021004
11,1.1121748286157414
66,1.3654084902566908
27,3.9632495452855743
48,0.3945947188730514
32,0.10765414538956009
47,1.400142062352689
40,0.2408259239798376
19,0.7936929575121283
86,0.5102698770096232
60,0.17870784925233352
42,0.10654957843489221
56,1.056027991678718
39,0.1205813691975628
23,0.3711075274856661
90,0.7056808992112913
43,0.9360091380102986
59,0.3189733516612776
33,1.0299681370684652
65,0.08356750747417152
69,1.64035798542443
68,0.17351130934833847
45,0.09127856641816834
78,0.11250822692556284
49,0.09482262222616811
52,3.245279131297499
20,1.3109733081035468
72,0.520233747974622
75,1.9750211599521492
76,0.16040792647295277
62,0.9230246357383045
37,1.0966458879621044
96,1.1848683244237392
67,0.18561216550373416
64,0.8963933714823042
51,1.7138021841718043
31,0.6656830950025814
104,0.13243280557694703
41,0.13868133959294937
70,0.3609546043496721
53,0.4771118381342383
110,0.9175725013382987
81,0.08915947869977003
88,0.2781546697992283
73,0.7868056359121169
29,0.3726967173846809
25,0.7284403000749506
63,0.4856859963056266
84,0.8837055090275072
74,2.164603545122322
80,2.937184429345745
61,0.08084646401816542
57,2.0277518703155373
112,1.1314218393221083
77,2.9231828295285496
55,1.737626165063194
71,0.5064995018416241
82,1.1474618073038592
116,0.23089436472045577
118,0.5398659557783532
106,0.7419759945133677
92,4.551100773500082
114,0.5532062270530105
79,1.2152785651807392
94,1.539099549127478
85,1.2019532568671494
140,0.14818950522494845
100,0.09795005953816371
130,2.0448347704481407
124,1.0227271750204778
98,1.914717463385358
138,1.5353563891548703
150,0.3623007236200664
102,0.18662419289572085
136,4.583089030268113
152,0.5879142489958085
128,0.08876867893016538
148,0.09563686811417682
108,0.14384974407294493
160,0.05221311147878538
122,0.32595434468528595
172,0.4599404316958555
120,1.7048378072483956
126,0.878997200382905
168,1.3457532464806832
156,0.08415238657817525
134,1.0995217949244704
89,3.6116433817932503
132,0.19195833142833862
83,0.5524266602964047
142,0.18756680332773357
93,1.137160254188359
146,1.772602115911205
158,0.12911448647295742
87,0.7023747848219557
91,0.8957217029108975
144,0.8718958545909103
154,0.6810691930139612
95,2.1685988319976985
166,0.18498162726371703
174,0.6845858363419666
164,0.07557954664216737
198,0.5234286009410027
200,1.1364039222294906
192,0.1088973203015513
176,0.08853568821017177
178,0.08191346177817138
101,0.16783701915416316
208,0.5323562998850377
170,1.206416551740702
182,1.0629168095804857
186,0.07930605467417706
115,0.6287308336998052
190,0.5531616977364138
162,0.12615713556095187
184,0.2820358608819049
180,13.111361233725404
188,0.6124860714231772
121,10.499453482010082
117,0.08924252878617267
206,0.08251993233177757
228,0.3644154540136668
123,0.44496403948568286
232,0.0874340198581649
111,0.8911968947188882
97,9.229037284311516
224,3.87163537994617
236,0.37979664262169877
242,0.42587223192445833
131,0.40007493544904094
210,0.34641108487265626
196,0.11701891620555216
230,0.8315503324771214
107,0.08197846529816388
105,0.16874418486834486
109,0.7789010907967366
99,17.01114284095798
248,0.06889939218277163
204,0.39509524597706047
202,0.11834196311755818
113,1.6217701872256782
258,0.7655796143533422
240,0.39622113909706513
103,0.5376698891330136
220,0.3945330044410582
254,0.10859401969355531
135,0.20297408140773143
212,3.097424696298745
194,1.093805041626112
252,0.08708719105815987
119,0.08056362497816849
214,1.2455011289475806
161,0.36438180537365383
222,1.2155838376653065
167,0.8820410134115093
157,1.2756096717699137
153,0.1604333957483277
226,0.13755255946955458
218,0.08496244328216562
125,7.3802380191933565
250,0.5089306252975945
137,0.08297653966616281
139,0.5064963305136132
129,0.08102089832216564
169,0.06542475743077603
127,0.15929725681355933
262,0.25957762292385667
244,0.11313549246155219
260,0.14828785223295426
133,0.7032497932315493
264,2.088948546752931
159,0.4038077615610405
246,1.2937691747825397
238,0.4896789556911898
155,0.5532722323923878
143,0.08313678133016822
256,1.1656182848534513
216,0.5427685821506287
234,1.7084352076598464
151,0.3035057558852827
141,0.08799568078617881
149,0.32629372525666156
165,0.7620491797933653
280,3.988722171973592
270,3.260629894817555
187,1.4126829476920904
177,0.48981430827825534
145,3.4299743262869953
294,0.09219398145816626
189,0.09440679425816256
272,0.2204479491837361
278,0.9153457856903486
179,0.9500920792856817
171,1.5839996601581987
185,0.28152914062587797
175,0.8242088272081105
173,0.12532110270156238
276,0.553743035500986
268,5.183915244832221
306,0.6924490541706518
290,0.08959631224678333
282,0.22245992486372757
163,0.11382918078155058
286,0.08173355931417348
284,0.27857446030589017
312,0.12617044106954722
274,2.891817707133157
147,0.10566254696216504
298,1.780833847111154
183,0.6853071719671817
314,1.4327143558201385
181,8.236839007261437
320,0.976852748469696
197,0.1168837932615645
324,0.31831077860530854
191,7.616641450306389
296,0.8848988154869346
199,1.1269386001724513
193,0.18476376237697423
223,2.0031179265808134
201,1.355032228277139
209,3.1965577824042555
207,0.41936548981703936
288,4.534504830423543
205,0.8690567572468808
292,1.1562571848397738
219,0.9210766518662865
310,2.0057226617335004
211,0.4773780306828712
302,0.2843208001459061
213,1.2738719471711306
308,0.2578873634678587
300,0.23978924309912486
217,0.09087334299420036
326,0.4337541131148157
304,2.2106578256616842
334,1.0582360461884548
215,0.9620449708423564
316,0.9093429263348867
203,0.6053103152997892
233,0.2199100006884862
328,16.0909488632997
322,0.619382280995751
237,1.8437359871248873
340,0.1272638682695515
227,1.5645153301742596
195,1.1294739750203462
318,0.6172171231077925
336,0.09360366901017869
360,0.08111791549549707
330,3.434916439042894
354,1.7522704095431436
266,0.8209880215761274
352,0.61998809407919
241,0.4612851969530709
225,0.3623531131606228
221,4.743827383438173
376,1.0844355051141576
342,0.08053543425816656
344,1.3094775829379444
338,2.1198121289669984
235,0.2746412899592201
358,0.2568745168758255
231,0.27354425486592504
346,0.06749345451879663
229,0.12010040049355553
380,0.6144847064311705
350,0.10895524798158363
259,0.054966844086777655
388,0.08095336142616816
366,0.3094288934213125
364,0.9508769240856338
356,0.8370922487395092
243,1.4188808330297604
269,1.0689456468833782
370,0.582842624803817
348,0.6765618805385714
245,0.6466886647031913
332,1.4249080307367592
368,0.10636483108555694
362,1.705669733867751
239,10.75390440949181
394,0.4549983865118179
279,0.08642957416216746
271,0.06717606206163396
372,0.7246959699373576
287,0.4211432070650858
247,8.196346988902633
251,0.9657866159897424
249,0.80524342696134
257,0.135709607624932
253,1.3622733377813177
374,0.36661217117210754
386,0.3032500303173151
277,0.48803704363817246
285,1.421075358133237
400,0.2160897761764602
255,0.1772157399403227
392,0.3637511934057045
378,0.09315214030615948
