Request Id,request_execution_plus_preemption_time
6,0.415456456527835
16,0.7735819061639008
12,2.9006460876103604
7,5.649704454140373
28,0.7619918904309112
30,0.7012300460241319
26,3.5070958085881787
38,0.9878811066439722
5,12.516559023560006
10,13.21368928040168
2,15.92407960168546
18,11.523324484712354
8,16.13227525385522
3,18.59791036135817
17,5.256432772426076
36,9.875535551075616
22,13.927893772590977
34,10.607145053264357
46,7.604463819774681
44,8.851784193277055
24,14.063062635347164
14,18.12594481438492
9,21.268834393504587
58,3.8134871285713348
35,0.5362224989250142
54,7.453689273433522
15,12.184454239810542
50,12.655826525184152
4,25.96143141816593
13,23.32174097853528
21,13.1002040428176
11,25.645405805046767
66,7.79429659230969
27,12.415047882518714
48,17.231906178299408
32,21.14303508633876
47,4.859225530124649
40,19.279543365618625
19,16.777943637254502
86,0.5102698770096249
60,12.288608727484373
42,20.08760959332348
56,15.087279100984908
39,8.245435029366547
23,16.918050152783795
90,1.7809938321288692
43,8.627417536447226
59,0.9589682591072488
33,12.276686288972835
65,1.9332332522217044
69,2.34659777906916
68,13.833743016105627
45,10.819947140997602
78,11.253426542025935
49,10.74646729262275
52,24.20860283861297
20,33.6495645011652
72,15.192585136351196
75,2.0262562940869246
76,13.246196461548244
62,19.826764338649518
37,15.977356359770967
96,2.298053285336706
67,6.804630860554462
64,20.32671161179191
51,14.023792536816057
31,20.386585023153618
104,1.0347514981106387
41,18.025279525867465
70,20.042188094279087
53,14.626092390829433
110,1.3943337792165353
81,1.5212885026430834
88,13.374054494260616
73,9.011406000856553
29,25.16782092699047
25,29.802686536410462
63,13.147872615617242
84,17.08921995802148
74,23.683154740222708
80,21.71175406575613
61,14.571922966573707
57,18.04013374031188
112,6.9524663987786885
77,11.788449182824259
55,22.047285787520853
71,15.967657047962192
82,23.01733206782039
116,7.899688141589335
118,8.411974073876792
106,13.389053115059648
92,23.32826472031608
114,11.358145926637345
79,15.989217068077703
94,21.360491251865216
85,15.173589417512028
140,0.3862777044474556
100,18.14261528396011
130,10.34806431761235
124,13.542035763825636
98,22.19226839104596
138,5.044510150613439
150,0.7588878634595217
102,21.470510448682955
136,10.119773682878531
152,1.0442819319940284
128,14.317727963595946
148,2.179352111229006
108,21.577417553999293
160,0.5752460098185731
122,17.706907292944955
172,1.86631584539915
120,22.885788189293503
126,20.718982688770538
168,7.150571574874923
156,8.770750712299726
134,21.005459611285914
89,27.822522367214262
132,24.052802530140127
83,32.64196783720501
142,18.046684477786076
93,27.144979415653022
146,17.226754586440983
158,13.923011544415363
87,33.321121185955654
91,30.003130735258107
144,20.16837675719715
154,17.99803319044419
95,29.63910052084034
166,18.003013499418024
174,14.972263780191593
164,20.573626101892405
198,1.051449812186029
200,1.7797144243250593
192,4.002328663755364
176,19.79041437837326
178,21.820659659321997
101,10.885138193708476
208,4.987155574303206
170,26.200180797975758
182,10.918915024989184
186,10.981353675967739
115,9.52589700681299
190,10.685355803767068
162,29.69156208590369
184,11.830516758535873
180,26.122428029507788
188,12.302391889525042
121,10.669395909694439
117,12.089300708602888
206,10.422700774154738
228,0.442244323151835
123,4.269660294677669
232,0.9239912859416902
111,18.76660395661497
97,47.061560814225075
224,7.289720703001171
236,0.8389202710919004
242,1.1965843455691876
131,1.211762606396577
210,16.98752451152392
196,19.813915168259037
230,6.221178057815383
107,23.893199587365586
105,24.066211150921923
109,25.468460776959226
99,43.247509700549365
248,2.513231391978642
204,19.82660348670484
202,19.944801018718405
113,24.12390461873469
258,1.1913459635855312
240,5.577776155038871
103,27.693906046808454
220,15.472849236997464
254,3.758507058476327
135,4.404076080690306
212,21.163913857487973
194,25.757511537251776
252,6.148239064452996
119,26.563737802446777
214,20.988412823796406
161,1.4117293592009152
222,19.72891046732933
167,0.9364366866823008
157,4.646252010625598
153,6.064454892452458
226,17.146561646259915
218,23.111560054489736
125,20.57398725463014
250,13.192142206426242
137,12.953232435137329
139,12.985408190748718
129,14.492992090091203
169,4.338402257219929
127,15.155290499160218
262,12.24000329093518
244,16.280727762427468
260,12.608161412644467
133,16.065057028476154
264,13.026808292113904
159,9.068476166854069
246,17.789764325607823
238,19.7568662289618
155,12.813945911380864
143,17.970390496957673
256,18.323056538745565
216,31.047414410328773
234,25.60882713404331
151,16.72959956453365
141,21.091064051313165
149,17.601987296171348
165,14.833011482736783
280,4.612234508155526
270,12.392628838881217
187,1.5183518192256398
177,14.397600616598362
145,25.49683693639195
294,0.14484210452094848
189,5.821949882619258
272,16.169235277057894
278,12.839138791630509
179,18.637176799671423
171,22.67752840326912
185,10.477326620899392
175,21.80181274983915
173,22.755097044859767
276,17.500113577344163
268,29.496980961025127
306,1.7320336837951547
290,9.454681192851737
282,14.707071474355327
163,29.500255550349216
286,15.387334673367285
284,16.47672958651793
312,3.115349192115124
274,25.898678534165388
147,35.85413615727058
298,11.99544074567153
183,20.6658812130598
314,5.22444881390901
181,28.887315310076552
320,2.6152870330115126
197,12.330433753575068
324,4.972176361814719
191,22.851778552230495
296,20.665328300807143
199,17.205087265068077
193,18.81150263203311
223,2.6951422119101096
201,18.038429331206668
209,15.056902496942929
207,16.06760057672218
288,30.39692320580139
205,18.668901316918646
292,26.82669511177981
219,12.725500969525703
310,20.54668222324842
211,17.724308569136554
302,26.645362633484744
213,19.6840525163813
308,26.00845310935322
300,29.606098729701284
217,18.82979983059568
326,21.56750674831343
304,32.103635733145495
334,1.7293814172870434
215,23.68905111669043
316,27.336685601572967
203,30.805715354137174
233,14.885472402960094
328,25.90942158882979
322,27.24899225764633
237,15.869327595193667
340,2.914449822112953
227,18.316420337749168
195,37.62654759802403
318,30.926208280041866
336,6.826194287717858
360,1.337874837606024
330,15.327153853496176
354,5.26211381553972
266,68.90664625386025
352,6.2362097768275815
241,9.355098041361472
225,26.221359171552596
221,33.20475899221811
376,1.139163937424886
342,11.148186477987108
344,11.557362495650567
338,13.847951491469836
235,25.353564293418767
358,7.070668015930143
231,26.122619255922892
346,11.137138102178964
229,26.627620748000066
380,2.681047495000278
350,11.884477659682295
259,0.9097225070982999
388,0.7562877984355217
366,7.32301673380369
364,8.268224529697378
356,11.563416988073572
243,16.274581224255556
269,1.415443967340003
370,9.210003040855499
348,17.11184242042423
245,17.421424579455906
332,23.334008312129352
368,10.58723059515841
362,15.090258855542555
239,32.17695512223516
394,6.55074885743726
279,3.449198581171122
271,5.904446968313312
372,13.360498283310237
287,1.0036350234574598
247,23.366220803913937
251,14.6954328552497
249,15.766373734279396
257,16.118578614097814
253,17.93020190034963
374,21.238742972513144
386,18.60770577101569
277,14.595439107187135
285,11.896886501859802
400,0.8411812445916341
255,20.96351390760024
392,21.08023552575879
378,25.406536820857646
404,2.729596297907666
267,22.170727198864636
265,23.505848109382335
384,24.488050991903197
281,19.646489149259153
303,0.4587051800862349
414,1.060276795672239
273,23.37048788583919
390,25.67235682582004
418,0.23207660412311745
263,26.815979822164117
291,18.724370416250853
295,12.002017082733445
309,1.7141309095231545
301,4.555094958452382
293,21.204581927007375
382,33.259219488852594
315,1.9192449959594924
319,1.4456092516188608
321,2.298884886415875
261,35.75199680584627
275,32.18554077670325
289,27.775652692959458
408,15.21240651471648
412,14.39360068559757
416,13.85771513557317
432,1.1059416605244698
402,20.49095881521185
305,13.788017264533998
299,21.71653311766286
327,4.62623118729436
341,0.6787652930306858
307,14.378491402664718
422,9.685850363180782
396,39.59498708799845
424,8.591199672603537
398,23.52794118351925
311,14.334740786857258
333,4.090902776506837
436,2.703935923745072
335,4.7812419834728015
420,18.06758235738278
317,16.361246905078126
430,11.882876705529478
462,0.9028386118023007
410,25.329998200819073
426,15.723726977251102
448,5.908625786569185
297,32.346096432754436
446,6.46490120308959
359,0.8011933813567423
323,22.615266142303334
331,16.409073766940736
353,10.299372333357402
337,15.279165925636487
428,21.716251640395367
345,12.686662717701953
347,12.264392496646497
339,16.13011068801448
325,22.537418526449148
367,2.0274945661783934
313,28.48396952586059
349,15.646411590366029
440,17.519759892655596
329,24.611434315740418
438,19.818612933007675
361,9.702619719229618
373,4.153261953841916
355,18.338398197101345
351,20.76945778274433
454,19.641264201215392
357,19.430435285795582
363,11.2274673021133
456,20.95738704098651
464,18.441685109945276
434,27.2461387014025
468,17.417036229964797
343,26.960416554298543
452,23.640325483004275
450,24.061431003369563
460,22.3573001902608
474,3.179572037683392
375,11.475088347787155
466,21.94880588335411
470,20.6984667189579
442,28.337324155152327
444,27.91433523013347
480,1.6985285043179776
458,27.484479588965872
484,1.4276673755594702
472,22.63372763335115
389,1.760439001103991
397,2.4206203487972378
498,0.24105317415584043
369,19.77124880781579
371,19.261487489142166
494,1.757440605230273
379,18.14612800542973
381,17.512749219345938
377,20.277513124732376
407,0.22923710990597482
478,13.709114806803566
488,9.052922403193893
476,14.06900213724968
482,10.915608915114282
387,9.788420252345743
490,7.95930728242395
504,4.931087951051154
492,8.336773857429987
383,21.217380999225483
486,10.26528348077879
506,6.324037405497795
500,7.115974701376628
512,4.199438835757394
391,11.717898871571638
496,8.376668183096386
508,7.48812255072141
510,6.241753287772993
406,64.83847692696271
502,8.659444847944075
409,6.25676648144582
283,81.00914710434819
395,13.139761882223032
385,18.238704031044307
405,10.98848068700926
393,20.1046253075247
401,17.81692763763975
399,24.31238891186597
419,0.8944542165383008
413,18.924499647462575
403,22.611172974094107
425,0.6767014169225731
411,26.30606344265489
429,3.123602488036116
435,1.3385707188036995
415,27.46090060776919
423,10.941526921582163
445,1.5992014229922633
421,13.838364628732954
453,0.8596842108696909
457,0.832423274330301
417,24.548586826547865
433,11.490682921123186
439,10.821946726094662
447,9.156686060277181
427,21.277808175952615
437,18.26109244832817
431,23.379747251271812
449,19.00590672369012
485,1.5326396335342494
461,17.160022538220424
463,16.240194674663307
489,1.9607547194428838
441,25.044782612426832
443,22.98479811193785
495,1.0614473850329622
499,0.9787296876434033
487,4.082915261600811
459,20.330834574990323
467,18.80610072901268
365,81.90035651663331
513,0.12109982167576791
465,20.13825456352305
501,4.11141386680499
481,8.439422707344217
455,23.31791324613748
451,25.183465241501327
471,20.41847893218891
469,20.99729564464138
493,6.457325879211313
483,8.905218398089355
475,19.268817900851626
479,10.473226234724194
509,4.232620474557721
477,11.561695265462125
503,5.942789926851383
473,22.6345856729206
