Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_e2e_time_normalized,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_prefill_tokens_cached,request_num_decode_tokens,request_pd_ratio,request_num_restarts,request_arrived_at,replica
58,47.271706,1.969654,0.958845,0.039952,0.958845,0.039952,0.000000,46.312860,0.958845,0.039952,46.594882,0.008713,0.282021,0.000053,0.028201,0.105131,5372,5348,512,24,222.833333,0,7.239521,0
59,58.406735,0.164526,11.860382,0.033410,11.860382,0.033410,0.000000,46.546353,11.860382,0.033410,46.707337,0.016320,0.160984,0.000056,0.032956,0.018823,3217,2862,512,355,8.061972,0,7.258344,0
60,60.925129,0.144715,14.260358,0.033873,14.260358,0.033873,0.000000,46.664771,14.260358,0.033873,46.747576,0.032329,0.082805,0.000057,0.033676,0.015205,1867,1446,512,421,3.434679,0,7.273549,0
61,65.503078,0.125485,18.921533,0.036248,18.921533,0.036248,0.000000,46.581544,18.921533,0.036248,47.528911,0.003257,0.947366,0.000065,0.034433,0.137979,15115,14593,512,522,27.955939,0,7.411528,0
62,60.659369,0.161758,13.246712,0.035325,13.246712,0.035325,0.000000,47.412657,13.246712,0.035325,47.950830,0.005677,0.538173,0.000064,0.033889,0.079619,8822,8447,512,375,22.525333,0,7.491147,0
63,67.042354,0.125547,19.228016,0.036008,19.228016,0.036008,0.000000,47.814338,19.228016,0.036008,48.691750,0.003382,0.877412,0.000061,0.034364,0.104119,14932,14398,512,534,26.962547,0,7.595266,0
64,50.319389,0.882796,1.845389,0.032375,1.845389,0.032375,0.000000,48.474001,1.845389,0.032375,48.562340,0.034441,0.088339,0.000063,0.030825,0.181021,1467,1410,512,57,24.736842,0,7.776287,0
65,55.477221,0.311670,7.066907,0.039702,7.066907,0.039702,0.000000,48.410314,7.066907,0.039702,49.767890,0.002463,1.357576,0.000067,0.032075,0.125886,20384,20206,512,178,113.516854,0,7.902172,0
66,56.176995,0.288087,6.551028,0.033595,6.551028,0.033595,0.000000,49.625967,6.551028,0.033595,49.829019,0.013482,0.203053,0.000055,0.032554,0.100812,3891,3696,512,195,18.953846,0,8.002984,0
67,62.458045,0.170650,12.759787,0.034863,12.759787,0.034863,0.000000,49.698258,12.759787,0.034863,49.858544,0.015763,0.160286,0.000051,0.034425,0.102398,3529,3163,512,366,8.642077,0,8.105382,0
68,52.150422,2.005785,2.364868,0.090956,2.364868,0.090956,0.000000,49.785553,2.364868,0.090956,51.441901,0.002175,1.656348,0.000070,0.027251,0.045292,23681,23655,512,26,909.807692,0,8.150673,0
69,70.160768,0.129448,18.766316,0.034624,18.766316,0.034624,0.000000,51.394453,18.766316,0.034624,51.777013,0.008047,0.382560,0.000059,0.033918,0.003913,6976,6434,512,542,11.870849,0,8.154586,0
70,67.466416,0.153682,15.791892,0.035972,15.791892,0.035972,0.000000,51.674524,15.791892,0.035972,52.201933,0.005838,0.527410,0.000059,0.034771,0.071747,9380,8941,512,439,20.366743,0,8.226333,0
71,66.319682,0.171369,14.180286,0.036642,14.180286,0.036642,0.000000,52.139396,14.180286,0.036642,52.636697,0.005938,0.497301,0.000056,0.035357,0.030193,9251,8864,512,387,22.904393,0,8.256526,0
72,61.869480,0.261053,9.330884,0.039371,9.330884,0.039371,0.000000,52.538595,9.330884,0.039371,53.333337,0.004209,0.794742,0.000063,0.036017,0.065643,12908,12671,512,237,53.464135,0,8.322168,0
73,76.598666,0.127029,23.540569,0.039039,23.540569,0.039039,0.000000,53.058097,23.540569,0.039039,55.184749,0.001921,2.126653,0.000074,0.035512,0.240009,29329,28726,512,603,47.638474,0,8.562177,0
74,57.168423,19.056141,2.064212,0.688071,2.064212,0.688071,0.000000,55.104211,2.064212,0.688071,57.115958,0.002084,2.011747,0.000073,0.017488,0.033312,27406,27403,512,3,9134.333333,0,8.595489,0
75,69.026719,0.198924,11.964637,0.034480,11.964637,0.034480,0.000000,57.062082,11.964637,0.034480,57.214885,0.021631,0.152803,0.000058,0.034040,0.007509,2992,2645,512,347,7.622478,0,8.602998,0
76,68.444575,0.268410,11.298314,0.044307,11.298314,0.044307,0.000000,57.146261,11.298314,0.044307,60.059286,0.001626,2.913025,0.000079,0.032883,0.041303,37189,36934,512,255,144.839216,0,8.644301,0
77,69.522543,0.239733,9.558927,0.032962,9.558927,0.032962,0.000000,59.963617,9.558927,0.032962,60.091678,0.031039,0.128061,0.000066,0.032520,0.043446,2226,1936,512,290,6.675862,0,8.687747,0
78,74.224014,0.191793,14.293871,0.036935,14.293871,0.036935,0.000000,59.930143,14.293871,0.036935,61.125105,0.003286,1.194962,0.000064,0.033847,0.135558,18991,18604,512,387,48.072351,0,8.823305,0
79,82.285717,0.152947,21.300967,0.039593,21.300967,0.039593,0.000000,60.984750,21.300967,0.039593,63.721778,0.001788,2.737028,0.000077,0.034505,0.101782,36176,35638,512,538,66.241636,0,8.925087,0
80,65.024409,1.354675,1.545793,0.032204,1.545793,0.032204,0.000000,63.478616,1.545793,0.032204,63.580993,0.043370,0.102377,0.000070,0.030071,0.191501,1514,1466,512,48,30.541667,0,9.116588,0
81,88.219026,0.140253,24.800169,0.039428,24.800169,0.039428,0.000000,63.418858,24.800169,0.039428,64.454214,0.003939,1.035357,0.000063,0.037782,0.136447,16993,16364,512,629,26.015898,0,9.253035,0
82,89.237636,0.141199,24.885945,0.039376,24.885945,0.039376,0.000000,64.351692,24.885945,0.039376,64.919019,0.006656,0.567328,0.000058,0.038479,0.065191,10386,9754,512,632,15.433544,0,9.318226,0
83,81.682313,0.177570,17.006059,0.036970,17.006059,0.036970,0.000000,64.676254,17.006059,0.036970,65.510626,0.004875,0.834372,0.000062,0.035156,0.210265,13899,13439,512,460,29.215217,0,9.528491,0
84,79.030585,0.229074,13.578288,0.039357,13.578288,0.039357,0.000000,65.452297,13.578288,0.039357,66.617956,0.003638,1.165659,0.000064,0.035979,0.022836,18656,18311,512,345,53.075362,0,9.551327,0
85,67.103848,67.103848,0.488764,0.488764,0.488764,0.488764,0.000000,66.615084,0.488764,0.488764,67.103848,0.007852,0.488764,0.000057,0.000000,0.002872,8547,8546,512,1,8546.000000,0,9.554198,0
86,91.000128,0.152685,23.940601,0.040169,23.940601,0.040169,0.000000,67.059527,23.940601,0.040169,67.718382,0.006011,0.658855,0.000058,0.039063,0.011795,11861,11265,512,596,18.901007,0,9.565994,0
87,80.956502,0.223637,13.431908,0.037105,13.431908,0.037105,0.000000,67.524594,13.431908,0.037105,67.798258,0.013417,0.273664,0.000054,0.036349,0.160178,5415,5053,512,362,13.958564,0,9.726172,0
89,72.404887,2.129556,1.606992,0.047264,1.606992,0.047264,0.000000,70.797895,1.606992,0.047264,71.418564,0.006486,0.620669,0.000056,0.029010,0.021984,11046,11012,512,34,323.882353,0,9.825614,0
90,91.938741,0.186867,20.640620,0.041952,20.640620,0.041952,0.000000,71.298121,20.640620,0.041952,72.160655,0.005108,0.862534,0.000061,0.040199,0.086905,14620,14128,512,492,28.715447,0,9.912519,0
93,105.244432,0.186935,28.354433,0.050363,28.354433,0.050363,0.000000,76.889999,28.354433,0.050363,78.269039,0.003623,1.379039,0.000064,0.047914,0.073859,22169,21606,512,563,38.376554,0,10.156006,0
95,81.881005,2.339457,2.164853,0.061853,2.164853,0.061853,0.000000,79.716152,2.164853,0.061853,80.821721,0.004499,1.105569,0.000062,0.030265,0.044855,18000,17965,512,35,513.285714,0,10.260822,0
120,103.559183,14.794169,9.666923,1.380989,9.666923,1.380989,0.000000,93.892260,9.666923,1.380989,103.498353,0.001180,9.606093,0.000110,0.008690,3.074002,87691,87684,512,7,12526.285714,0,13.526808,0
