Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_e2e_time_normalized,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_prefill_tokens_cached,request_num_decode_tokens,request_pd_ratio,request_num_restarts,request_arrived_at,replica
58,47.271706,1.969654,0.958845,0.039952,0.958845,0.039952,0.000000,46.312860,0.958845,0.039952,46.594882,0.008713,0.282021,0.000053,0.028201,0.105131,5372,5348,512,24,222.833333,0,7.239521,0
59,58.230741,0.164030,11.684388,0.032914,11.684388,0.032914,0.000000,46.546353,11.684388,0.032914,46.707337,0.016320,0.160984,0.000056,0.032460,0.018823,3217,2862,512,355,8.061972,0,7.258344,0
60,60.902390,0.144661,14.237619,0.033819,14.237619,0.033819,0.000000,46.664771,14.237619,0.033819,46.747576,0.032329,0.082805,0.000057,0.033622,0.015205,1867,1446,512,421,3.434679,0,7.273549,0
61,64.779311,0.124098,18.197766,0.034862,18.197766,0.034862,0.000000,46.581544,18.197766,0.034862,47.528911,0.003257,0.947366,0.000065,0.033047,0.137979,15115,14593,512,522,27.955939,0,7.411528,0
62,60.655741,0.161749,13.243084,0.035315,13.243084,0.035315,0.000000,47.412657,13.243084,0.035315,47.950830,0.005677,0.538173,0.000064,0.033880,0.079619,8822,8447,512,375,22.525333,0,7.491147,0
63,66.364088,0.124277,18.549751,0.034737,18.549751,0.034737,0.000000,47.814338,18.549751,0.034737,48.691750,0.003382,0.877412,0.000061,0.033094,0.104119,14932,14398,512,534,26.962547,0,7.595266,0
65,55.437170,0.311445,7.089055,0.039826,7.089055,0.039826,0.000000,48.348115,7.089055,0.039826,49.725729,0.002461,1.377614,0.000068,0.032087,0.306906,20384,20206,512,178,113.516854,0,7.902172,0
66,56.127768,0.287835,6.543154,0.033555,6.543154,0.033555,0.000000,49.584614,6.543154,0.033555,49.786463,0.013470,0.201849,0.000055,0.032520,0.100812,3891,3696,512,195,18.953846,0,8.002984,0
67,62.231629,0.170032,12.575989,0.034361,12.575989,0.034361,0.000000,49.655639,12.575989,0.034361,49.844583,0.015759,0.188944,0.000060,0.033844,0.102398,3529,3163,512,366,8.642077,0,8.105382,0
68,52.106970,2.004114,2.336095,0.089850,2.336095,0.089850,0.000000,49.770875,2.336095,0.089850,51.400107,0.002173,1.629232,0.000069,0.027187,0.045292,23681,23655,512,26,909.807692,0,8.150673,0
69,70.345391,0.129789,18.992628,0.035042,18.992628,0.035042,0.000000,51.352763,18.992628,0.035042,51.734473,0.008041,0.381711,0.000059,0.034337,0.003913,6976,6434,512,542,11.870849,0,8.154586,0
70,67.179871,0.153029,15.547887,0.035417,15.547887,0.035417,0.000000,51.631984,15.547887,0.035417,52.158553,0.005834,0.526569,0.000059,0.034217,0.071747,9380,8941,512,439,20.366743,0,8.226333,0
71,65.586498,0.169474,13.490482,0.034859,13.490482,0.034859,0.000000,52.096016,13.490482,0.034859,52.624825,0.005937,0.528809,0.000060,0.033493,0.030193,9251,8864,512,387,22.904393,0,8.256526,0
72,61.585843,0.259856,9.059520,0.038226,9.059520,0.038226,0.000000,52.526323,9.059520,0.038226,53.294673,0.004206,0.768350,0.000061,0.034984,0.065643,12908,12671,512,237,53.464135,0,8.322168,0
73,77.017355,0.127724,23.997966,0.039798,23.997966,0.039798,0.000000,53.019389,23.997966,0.039798,55.144520,0.001920,2.125131,0.000074,0.036273,0.240009,29329,28726,512,603,47.638474,0,8.562177,0
75,67.325890,0.194023,12.269407,0.035359,12.269407,0.035359,0.000000,55.056483,12.269407,0.035359,55.209433,0.020873,0.152951,0.000058,0.034918,0.040821,2992,2645,512,347,7.622478,0,8.602998,0
77,64.827623,0.223544,9.730236,0.033553,9.730236,0.033553,0.000000,55.097387,9.730236,0.033553,55.209898,0.028518,0.112511,0.000058,0.033165,0.084749,2226,1936,512,290,6.675862,0,8.687747,0
78,69.812305,0.180394,14.767073,0.038158,14.767073,0.038158,0.000000,55.045232,14.767073,0.038158,56.330821,0.003028,1.285588,0.000069,0.034836,0.135558,18991,18604,512,387,48.072351,0,8.823305,0
79,78.336288,0.145606,22.147381,0.041166,22.147381,0.041166,0.000000,56.188907,22.147381,0.041166,59.004408,0.001656,2.815501,0.000079,0.035933,0.101782,36176,35638,512,538,66.241636,0,8.925087,0
81,83.597159,0.132905,24.972762,0.039702,24.972762,0.039702,0.000000,58.624397,24.972762,0.039702,59.696669,0.003648,1.072272,0.000066,0.037998,0.327948,16993,16364,512,629,26.015898,0,9.253035,0
82,85.057853,0.134585,25.464109,0.040291,25.464109,0.040291,0.000000,59.593744,25.464109,0.040291,60.190890,0.006171,0.597146,0.000061,0.039346,0.065191,10386,9754,512,632,15.433544,0,9.318226,0
83,77.693951,0.168900,17.746309,0.038579,17.746309,0.038579,0.000000,59.947643,17.746309,0.038579,60.782772,0.004523,0.835129,0.000062,0.036763,0.210265,13899,13439,512,460,29.215217,0,9.528491,0
84,74.914853,0.217145,14.190538,0.041132,14.190538,0.041132,0.000000,60.724315,14.190538,0.041132,61.903989,0.003381,1.179673,0.000064,0.037713,0.022836,18656,18311,512,345,53.075362,0,9.551327,0
85,62.362254,62.362254,0.500231,0.500231,0.500231,0.500231,0.000000,61.862023,0.500231,0.500231,62.362254,0.007297,0.500231,0.000059,0.000000,0.002872,8547,8546,512,1,8546.000000,0,9.554198,0
86,87.588339,0.146960,25.270076,0.042399,25.270076,0.042399,0.000000,62.318263,25.270076,0.042399,63.007364,0.005593,0.689102,0.000061,0.041243,0.011795,11861,11265,512,596,18.901007,0,9.565994,0
87,76.927434,0.212507,14.114219,0.038990,14.114219,0.038990,0.000000,62.813215,14.114219,0.038990,63.093117,0.012486,0.279902,0.000055,0.038216,0.160178,5415,5053,512,362,13.958564,0,9.726172,0
88,86.326135,0.186048,23.339959,0.050302,23.339959,0.050302,0.000000,62.986177,23.339959,0.050302,66.628680,0.001541,3.642503,0.000084,0.042451,0.077459,43698,43234,512,464,93.176724,0,9.803631,0
89,68.262044,2.007707,1.712922,0.050380,1.712922,0.050380,0.000000,66.549122,1.712922,0.050380,67.234477,0.006106,0.685355,0.000062,0.030223,0.021984,11046,11012,512,34,323.882353,0,9.825614,0
90,88.402740,0.179680,21.289102,0.043271,21.289102,0.043271,0.000000,67.113638,21.289102,0.043271,68.010870,0.004814,0.897232,0.000064,0.041447,0.086905,14620,14128,512,492,28.715447,0,9.912519,0
91,93.383957,0.170098,25.430865,0.046322,25.430865,0.046322,0.000000,67.953092,25.430865,0.046322,72.424835,0.001437,4.471743,0.000089,0.038177,0.020655,50963,50414,512,549,91.828780,0,9.933175,0
92,90.770834,0.206297,18.558361,0.042178,18.558361,0.042178,0.000000,72.212473,18.558361,0.042178,73.418541,0.004176,1.206068,0.000069,0.039437,0.148973,18023,17583,512,440,39.961364,0,10.082147,0
93,96.111638,0.170713,22.806466,0.040509,22.806466,0.040509,0.000000,73.305172,22.806466,0.040509,74.829417,0.003463,1.524246,0.000071,0.037801,0.073859,22169,21606,512,563,38.376554,0,10.156006,0
95,77.039694,2.201134,2.357343,0.067353,2.357343,0.067353,0.000000,74.682351,2.357343,0.067353,75.902711,0.004225,1.220359,0.000068,0.032485,0.104815,18000,17965,512,35,513.285714,0,10.260822,0
97,98.932146,0.171163,23.249575,0.040224,23.249575,0.040224,0.000000,75.682572,23.249575,0.040224,77.574986,0.002921,1.892414,0.000071,0.036950,0.180517,27135,26557,512,578,45.946367,0,10.441339,0
99,101.628030,0.197720,16.095249,0.031314,16.095249,0.031314,0.000000,85.532781,16.095249,0.031314,85.610306,0.046680,0.077525,0.000042,0.031163,0.015696,2348,1834,512,514,3.568093,0,10.468502,0
101,105.510055,0.172121,20.600296,0.033606,20.600296,0.033606,0.000000,84.909759,20.600296,0.033606,85.093728,0.025050,0.183969,0.000054,0.033306,0.674037,4010,3397,512,613,5.541599,0,11.142539,0
102,105.277030,0.177533,20.361311,0.034336,20.361311,0.034336,0.000000,84.915719,20.361311,0.034336,85.427025,0.009356,0.511306,0.000056,0.033474,0.150375,9724,9131,512,593,15.397976,0,11.292914,0
104,101.298679,0.199407,16.317069,0.032120,16.317069,0.032120,0.000000,84.981609,16.317069,0.032120,85.144854,0.028961,0.163245,0.000056,0.031799,0.413634,3448,2940,512,508,5.787402,0,11.706547,0
105,97.390595,0.261101,12.461735,0.033409,12.461735,0.033409,0.000000,84.928860,12.461735,0.033409,85.645529,0.007114,0.716669,0.000060,0.031488,0.188558,12412,12039,512,373,32.276139,0,11.895106,0
106,102.040130,0.202060,16.586598,0.032845,16.586598,0.032845,0.000000,85.453532,16.586598,0.032845,85.539193,0.053495,0.085662,0.000054,0.032675,0.157740,2104,1599,512,505,3.166337,0,12.052846,0
107,106.550405,0.171579,21.111821,0.033996,21.111821,0.033996,0.000000,85.438584,21.111821,0.033996,85.593694,0.029474,0.155110,0.000053,0.033747,0.074585,3525,2904,512,621,4.676329,0,12.127430,0
108,104.266611,0.197101,18.739704,0.035425,18.739704,0.035425,0.000000,85.526906,18.739704,0.035425,86.283089,0.006896,0.756182,0.000060,0.033995,0.039723,13041,12512,512,529,23.652174,0,12.167154,0
109,87.569637,5.151155,1.333637,0.078449,1.333637,0.078449,0.000000,86.236000,1.333637,0.078449,87.108042,0.006196,0.872042,0.000062,0.027153,0.012670,14075,14058,512,17,826.941176,0,12.179823,0
110,98.956592,0.276415,12.175841,0.034011,12.175841,0.034011,0.000000,86.780752,12.175841,0.034011,87.654388,0.006172,0.873637,0.000062,0.031570,0.291119,14559,14201,512,358,39.667598,0,12.470943,0
111,94.442063,0.518912,6.899838,0.037911,6.899838,0.037911,0.000000,87.542225,6.899838,0.037911,88.635411,0.005221,1.093187,0.000064,0.031905,0.076049,17158,16976,512,182,93.274725,0,12.546992,0
112,106.061774,0.229075,17.492749,0.037781,17.492749,0.037781,0.000000,88.569025,17.492749,0.037781,90.194587,0.003868,1.625563,0.000070,0.034270,0.028263,23783,23320,512,463,50.367171,0,12.575255,0
113,100.475609,0.328352,10.369857,0.033888,10.369857,0.033888,0.000000,90.105751,10.369857,0.033888,90.644718,0.010073,0.538966,0.000060,0.032127,0.045653,9305,8999,512,306,29.408497,0,12.620907,0
114,96.165022,0.601031,5.661010,0.035381,5.661010,0.035381,0.000000,90.504012,5.661010,0.035381,91.060778,0.009350,0.556766,0.000057,0.031902,0.108206,9899,9739,512,160,60.868750,0,12.729113,0
115,98.424944,0.431688,7.421202,0.032549,7.421202,0.032549,0.000000,91.003743,7.421202,0.032549,91.222303,0.022541,0.218561,0.000054,0.031591,0.024315,4275,4047,512,228,17.750000,0,12.753428,0
117,98.672430,0.425312,7.898925,0.034047,7.898925,0.034047,0.000000,90.773505,7.898925,0.034047,91.319206,0.010111,0.545701,0.000060,0.031695,0.420398,9264,9032,512,232,38.931034,0,13.173826,0
118,111.605833,0.194435,20.477640,0.035675,20.477640,0.035675,0.000000,91.128193,20.477640,0.035675,91.187827,0.064718,0.059634,0.000042,0.035571,0.158881,1983,1409,512,574,2.454704,0,13.332707,0
119,114.386275,0.185692,23.296675,0.037819,23.296675,0.037819,0.000000,91.089600,23.296675,0.037819,92.837313,0.003886,1.747714,0.000073,0.034982,0.070725,24507,23891,512,616,38.784091,0,13.403432,0
121,110.655839,0.224000,18.096257,0.036632,18.096257,0.036632,0.000000,92.559582,18.096257,0.036632,92.892008,0.016366,0.332426,0.000059,0.035959,0.233039,6170,5676,512,494,11.489879,0,13.636471,0
122,95.847456,1.076938,3.117494,0.035028,3.117494,0.035028,0.000000,92.729962,3.117494,0.035028,93.140148,0.014187,0.410186,0.000062,0.030419,0.131173,6654,6565,512,89,73.764045,0,13.767644,0
123,106.672340,0.315599,13.575430,0.040164,13.575430,0.040164,0.000000,93.096910,13.575430,0.040164,94.143322,0.005896,1.046412,0.000066,0.037068,0.011028,16304,15966,512,338,47.236686,0,13.778672,0
125,114.838140,0.202894,20.805772,0.036759,20.805772,0.036759,0.000000,94.032368,20.805772,0.036759,94.932523,0.006932,0.900155,0.000066,0.035169,0.072504,14261,13695,512,566,24.196113,0,13.851176,0
126,111.459390,0.244428,16.648929,0.036511,16.648929,0.036511,0.000000,94.810462,16.648929,0.036511,94.957809,0.039451,0.147347,0.000061,0.036188,0.085150,2863,2407,512,456,5.278509,0,13.936326,0
127,109.644334,0.276880,14.765248,0.037286,14.765248,0.037286,0.000000,94.879085,14.765248,0.037286,94.934611,0.066902,0.055525,0.000039,0.037146,0.050034,1815,1419,512,396,3.583333,0,13.986359,0
128,110.965950,0.252770,16.077687,0.036623,16.077687,0.036623,0.000000,94.888263,16.077687,0.036623,94.967774,0.067449,0.079511,0.000056,0.036442,0.019512,1847,1408,512,439,3.207289,0,14.005872,0
130,96.016787,3.429171,1.200063,0.042859,1.200063,0.042859,0.000000,94.816724,1.200063,0.042859,95.217325,0.013925,0.400601,0.000059,0.028552,0.124377,6866,6838,512,28,244.214286,0,14.130249,0
131,116.496341,0.192875,21.333468,0.035320,21.333468,0.035320,0.000000,95.162873,21.333468,0.035320,95.327376,0.035703,0.164502,0.000062,0.035048,0.023381,3274,2670,512,604,4.420530,0,14.153629,0
132,112.249502,0.247791,17.274046,0.038133,17.274046,0.038133,0.000000,94.975456,17.274046,0.038133,95.704569,0.008141,0.729113,0.000062,0.036523,0.323984,12209,11756,512,453,25.951435,0,14.477613,0
133,115.529452,0.216347,19.968782,0.037395,19.968782,0.037395,0.000000,95.560669,19.968782,0.037395,96.592006,0.006064,1.031336,0.000065,0.035463,0.108754,16464,15930,512,534,29.831461,0,14.586367,0
135,107.298839,0.620225,10.909569,0.063061,10.909569,0.063061,0.000000,96.389270,10.909569,0.063061,100.949447,0.002001,4.560177,0.000090,0.036702,0.164977,50633,50460,512,173,291.676301,0,14.751344,0
136,114.037196,0.294670,13.152949,0.033987,13.152949,0.033987,0.000000,100.884247,13.152949,0.033987,101.001499,0.070829,0.117252,0.000082,0.033684,0.002883,1813,1426,512,387,3.684755,0,14.754227,0
138,113.667063,0.303923,13.150658,0.035162,13.150658,0.035162,0.000000,100.516405,13.150658,0.035162,101.028839,0.012107,0.512434,0.000061,0.033792,0.457296,8719,8345,512,374,22.312834,0,15.211523,0
140,118.719381,0.221491,17.925719,0.033444,17.925719,0.033444,0.000000,100.793662,17.925719,0.033444,100.881885,0.069239,0.088223,0.000061,0.033279,0.201624,1993,1457,512,536,2.718284,0,15.413147,0
141,115.613854,0.265169,14.843030,0.034044,14.843030,0.034044,0.000000,100.770824,14.843030,0.034044,100.966544,0.028864,0.195720,0.000056,0.033595,0.083352,3934,3498,512,436,8.022936,0,15.496498,0
142,117.138112,0.243530,16.285188,0.033857,16.285188,0.033857,0.000000,100.852924,16.285188,0.033857,100.936168,0.063283,0.083244,0.000052,0.033684,0.084341,2076,1595,512,481,3.316008,0,15.580840,0
