Request Id,request_execution_plus_preemption_time
4,0.36220118707574117
5,1.60223692262869
14,0.5120739988082166
10,1.8492769079394211
26,0.2583742639826386
28,0.561276420133343
36,0.3781734818898305
24,1.6868714368463926
13,3.4010776312434112
0,5.497797897806415
8,4.5449922342210325
15,2.893877251216042
16,3.6157229645051054
6,6.737646747068688
32,3.3580666994611996
33,0.5335353816130144
22,5.643193870715243
44,3.3732741610920103
37,4.338142586116951
20,6.7585235827137895
84,0.4226944619314796
52,3.436318401457756
56,3.076942054523621
12,8.339067894987044
63,1.5605987689235026
45,4.389834519546401
3,10.437020504427714
79,1.4223676345147103
21,8.166309989046983
57,0.9466929823072493
1,12.049065771385724
73,1.9493192497715355
7,11.527232270682951
76,4.354688072145643
108,0.9068709009773501
31,8.67407578432022
88,1.6556956159430039
102,1.032931286563249
94,2.152652853866992
64,6.930668089628163
47,8.745270886295474
60,8.146811413285866
48,9.311796968570262
34,10.798075239028766
68,7.619187993269372
116,2.916508353802073
29,11.977527893529244
25,12.405671548786199
30,12.051491585778967
42,9.778531105726918
40,11.19977214261483
38,11.603809868092155
41,8.542480036945502
67,2.3530453168977705
61,7.950843758877673
110,3.8927647441179154
46,11.00439681526259
54,10.42779222747845
77,7.643846879312074
70,8.82649880019334
69,8.25691793335253
92,7.448892591120833
86,6.276879017398216
17,15.46634139874433
100,6.600903945650757
109,4.214898702302047
65,7.5267398859807475
112,3.3894809584331043
62,10.751209314000127
2,18.046336813508027
53,11.253897982412292
93,7.159767252288116
104,4.511760574758762
58,8.647369481076764
74,8.37642012484623
66,8.652329922229821
114,3.1510462668192587
125,4.174516232852773
126,3.601287034923436
124,5.382085077111097
78,10.302211398480438
85,8.487417923325356
72,10.62441152278797
101,6.346822560742141
117,5.109985820027145
120,4.622731711900318
80,9.171037282423006
82,9.61553707943925
96,7.808429702812062
122,4.322219522216394
71,11.62149706484311
50,13.719299981811304
118,7.00531631552063
98,5.9191192793472505
18,19.008975019776166
90,10.540930941174116
106,6.684480815950851
39,17.469216516054868
19,13.283123825802736
11,23.873963031398088
43,12.050932698337007
9,26.106652384706535
75,13.3724678116041
51,15.758082870377493
59,15.447974262633313
35,17.009380339120135
115,8.142849109799736
99,9.04257572331039
55,23.18028343020988
83,11.757250866862805
49,22.039862760280958
91,11.7624621198654
27,19.744399564398467
121,1.2170470257152555
107,11.64223603747764
123,10.966285254767254
113,2.31149056988633
89,20.499585277460703
119,10.227472524508574
23,30.88122488028733
87,25.068096443447946
81,22.15896641357095
105,5.6931784111446815
103,14.592996047455902
111,14.428433493234344
97,22.927360532927512
127,4.238150366976272
95,25.238362882432675
