Request Id,prefill_time_execution_plus_preemption_normalized
140,7.083098858733077e-05
173,6.286351009253654e-05
148,5.539743477959922e-05
188,7.120698539080141e-05
165,7.022663941955111e-05
191,5.669900825151611e-05
184,6.508869278650274e-05
176,5.739054361144664e-05
163,7.580356397621064e-05
175,3.465310761096831e-05
185,8.002324204027343e-05
170,7.128044838037343e-05
187,6.228441084282626e-05
177,7.289262149784037e-05
172,8.243224855131236e-05
169,6.85470549221822e-05
196,5.220539222090736e-05
205,8.721882626534017e-05
161,6.716486032163602e-05
162,8.307586458871484e-05
192,5.427746837142096e-05
146,6.196294375676662e-05
204,6.151055908902943e-05
195,8.553116657657238e-05
201,5.017615787939629e-05
203,6.608050549689727e-05
209,5.8839555965270976e-05
147,0.00020987560988348366
193,6.251430389586659e-05
231,7.674354188768332e-05
212,6.789448367532047e-05
235,5.982483262151425e-05
216,3.554947996277228e-05
202,6.33258345224596e-05
219,6.372635358137278e-05
194,6.960521255014138e-05
217,7.006218921490802e-05
232,6.330520291488896e-05
225,8.746170326484075e-05
239,5.7554139385881904e-05
240,6.12622776564312e-05
224,5.658233396216147e-05
228,5.031747974012213e-05
230,6.16494841128683e-05
234,5.3474460128015296e-05
237,6.162508328776862e-05
247,3.680321245587445e-05
243,5.68146927224049e-05
153,6.348477179127194e-05
182,6.062553979675467e-05
108,6.239679052100815e-05
183,6.864329663137226e-05
143,6.617305836089772e-05
214,6.644154829767112e-05
206,0.00010597929772314996
210,0.00023533280971002759
186,6.259521943904149e-05
189,8.310535040712943e-05
207,5.7600068890056756e-05
174,6.718464139944981e-05
199,5.834454105076365e-05
198,6.266895000705729e-05
215,1.1876381491196068e-05
135,7.989629641824285e-05
227,2.3293947789149968e-05
109,0.00011603567099646545
137,5.804821768220355e-05
119,6.283695061219444e-05
178,0.00010691527704883204
181,0.00012799528455748453
200,5.640885110099142e-05
213,2.0278050839962287e-05
218,2.045059546713869e-05
112,6.386259068883399e-05
229,0.00020859117288106908
120,9.9059439368204e-05
257,6.345457141869154e-05
251,7.826512824993659e-05
258,8.376224385516157e-05
253,5.933766628268336e-05
259,6.538603035785119e-05
261,5.0926893554784405e-05
256,5.6238814015651555e-05
255,6.570626462294247e-05
254,6.874327823322006e-05
241,4.295903642735267e-05
262,6.49832029468663e-05
266,5.594611677486196e-05
221,1.404295089146639e-05
249,7.881224345104522e-05
233,2.3863169459436102e-05
244,2.717771956480659e-05
226,0.00016509055591254045
222,0.00021571697535940717
236,4.768005472591312e-05
208,8.110363874510517e-05
98,0.0001096261874536614
271,4.301790507910818e-05
211,5.669860540211892e-05
278,8.603974254459656e-05
270,7.792936352182816e-05
272,5.942370372459183e-05
277,5.9378517099282345e-05
273,7.854612417135499e-05
286,6.150157291119764e-05
144,5.793200893365973e-05
274,6.659510397431219e-05
284,6.512378214297954e-05
293,9.874761300471382e-05
281,7.526457728152192e-05
280,6.027907503497343e-05
289,3.917615511880051e-05
285,9.171773168317886e-05
283,6.359885684126242e-05
294,6.119840200760561e-05
300,7.262089488898066e-05
288,5.936985365069063e-05
291,6.626141444709418e-05
299,6.18830042545663e-05
260,5.067727677167495e-05
248,6.633907096835866e-05
276,0.000822109296761402
264,3.8520677108809455e-05
275,6.462661528850999e-05
250,0.0002888281494199516
223,1.740697546160478e-05
265,6.608466257650004e-05
245,0.0004765026456550748
242,0.00025689981813152574
252,9.60551976745262e-05
220,0.00017991292218090294
263,6.057958203685775e-05
268,1.3299158749776602e-05
301,8.051737003019499e-05
180,6.636537587873412e-05
302,2.541008506174243e-05
295,3.335007997799598e-05
190,5.817316966963766e-05
308,6.649389319517927e-05
311,5.81253850010713e-05
309,7.160655941111105e-05
310,6.846311153921105e-05
314,6.590575255411307e-05
318,5.749530912319723e-05
312,6.772910590414753e-05
316,6.069108170185147e-05
320,5.63668952434296e-05
304,6.433273303656506e-05
124,7.51076169244976e-05
326,5.8318688190521835e-05
325,6.49820344055903e-05
324,6.997807063959296e-05
296,3.914697312901347e-05
305,4.563855023448116e-05
332,5.764076681407593e-05
330,6.383838631785907e-05
290,4.916447509769313e-05
340,6.156070734688354e-05
339,7.952866536949121e-05
335,7.734104614687296e-05
341,7.62414336461309e-05
336,6.042184166727477e-05
338,4.2653314551538794e-05
323,6.203464020085813e-05
307,0.00022943401380062924
319,7.290005875005844e-05
317,8.925276207510583e-05
321,5.950380218805096e-05
315,6.25245922728214e-05
297,5.0636219380705945e-05
269,2.099150761133355e-05
313,2.8211351928074256e-05
282,0.00010037308713926357
346,5.636554761550251e-05
345,7.319652155703802e-05
306,8.297322560193159e-05
347,5.8302141232809056e-05
348,6.117237957982244e-05
351,6.13454923714136e-05
349,0.00013900107913453235
267,2.8131178532404655e-05
334,4.1868487374937804e-05
303,2.0521319793037492e-05
